FilePath,FolderTarget,OriginalFileName,UploadFileName,SoVanBan,NamBanHanh,NgayBanHanh,NgayHetHieuLuc,NguoiKy,TrangThai,MucDoBaoMat,TrichYeu,VanBanThayThe,VanBanLienQuan,Tags,NhomTaiLieu,LoaiVanBanPhapLy,LoaiTaiLieu,ChuDeNghiepVu,DonViPhatHanh,DonViSoHuu,NguonMetadata,MetadataConfidence,HasEditableSource,EditableSourceUrl,PrimaryPdfUrl,NeedReview,DuplicateRole,ResolveNote
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/24.2026.QyĐ-DMB-Quy định về chức năng nhiệm vụ và cơ cấu tổ chức của phân xưởng sản xuất Đông Mai.15-05-2026.pdf,[24] Phân Xưởng Sản Xuất Đông Mai,24.2026.QyĐ-DMB-Quy định về chức năng nhiệm vụ và cơ cấu tổ chức của phân xưởng sản xuất Đông Mai.15-05-2026.pdf,24.2026.QyĐ-DMB-Quy định về chức năng nhiệm vụ và cơ cấu tổ chức của phân xưởng sản xuất Đông Mai.15-05-2026.pdf,24,2026,2026-05-15,,,Hiệu lực,,Quy định về chức năng nhiệm vụ và cơ cấu tổ chức của phân xưởng sản xuất Đông Mai,,,,Tổ chức – Nhân sự,Khác,Quy định,về chức năng nhiệm vụ và cơ cấu tổ chức của phân xưởng sản xuất Đông Mai,DMB,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/246.2025-QĐ-HCNS-Bổ nhiệm Phó quản đốc Phân xưởng sản xuất Bia Đông Mai.02-07-2025.pdf,[24] Phân Xưởng Sản Xuất Đông Mai,246.2025-QĐ-HCNS-Bổ nhiệm Phó quản đốc Phân xưởng sản xuất Bia Đông Mai.02-07-2025.pdf,246.2025-QĐ-HCNS-Bổ nhiệm Phó quản đốc Phân xưởng sản xuất Bia Đông Mai.02-07-2025.pdf,,,2025-07-02,,,Hiệu lực,,HCNS-Bổ nhiệm Phó quản đốc Phân xưởng sản xuất Bia Đông Mai,,,,Tổ chức – Nhân sự,Khác,,HCNS-Bổ nhiệm Phó quản đốc Phân xưởng sản xuất Bia Đông Mai,QĐ,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,Bản chuẩn,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/246.2025.QĐ-HCNS-Quyết định Bổ nhiệm Phó quản đốc Phân xưởng sản xuất Bia Đông Mai.02-07-2025.pdf,[24] Phân Xưởng Sản Xuất Đông Mai,246.2025.QĐ-HCNS-Quyết định Bổ nhiệm Phó quản đốc Phân xưởng sản xuất Bia Đông Mai.02-07-2025.pdf,246.2025.QĐ-HCNS-Quyết định Bổ nhiệm Phó quản đốc Phân xưởng sản xuất Bia Đông Mai.02-07-2025.pdf,246,2025,2025-07-02,,,Hiệu lực,,Quyết định Bổ nhiệm Phó quản đốc Phân xưởng sản xuất Bia Đông Mai,,,,Tổ chức – Nhân sự,Quyết định,,Quyết định Bổ nhiệm Phó quản đốc Phân xưởng sản xuất Bia Đông Mai,HCNS,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,Bản sao,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/288.2025-QĐ-HCNS-Bổ nhiệm Tổ trưởng tổ xe nâng kho thành phẩm Đông Mai.15-05-2025.pdf,[24] Phân Xưởng Sản Xuất Đông Mai,288.2025-QĐ-HCNS-Bổ nhiệm Tổ trưởng tổ xe nâng kho thành phẩm Đông Mai.15-05-2025.pdf,288.2025-QĐ-HCNS-Bổ nhiệm Tổ trưởng tổ xe nâng kho thành phẩm Đông Mai.15-05-2025.pdf,,,2025-05-15,,,Hiệu lực,,HCNS-Bổ nhiệm Tổ trưởng tổ xe nâng kho thành phẩm Đông Mai,,,,Tổ chức – Nhân sự,Khác,,HCNS-Bổ nhiệm Tổ trưởng tổ xe nâng kho thành phẩm Đông Mai,QĐ,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/92.2026.ĐM-ĐM.2026-QĐ-HCNS-Bổ nhiệm vị trí Phó quản đốc Phân xưởng sản xuất Bia Đông Mai.05-02-2026.pdf,[24] Phân Xưởng Sản Xuất Đông Mai,92.2026.ĐM-ĐM.2026-QĐ-HCNS-Bổ nhiệm vị trí Phó quản đốc Phân xưởng sản xuất Bia Đông Mai.05-02-2026.pdf,92.2026.ĐM-ĐM.2026-QĐ-HCNS-Bổ nhiệm vị trí Phó quản đốc Phân xưởng sản xuất Bia Đông Mai.05-02-2026.pdf,92,2026,2026-02-05,,,Hiệu lực,,QĐ-HCNS-Bổ nhiệm vị trí Phó quản đốc Phân xưởng sản xuất Bia Đông Mai,,,,Tổ chức – Nhân sự,Khác,,QĐ-HCNS-Bổ nhiệm vị trí Phó quản đốc Phân xưởng sản xuất Bia Đông Mai,ĐM.2026,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/98.2025.QĐ-HCNS-Bổ nhiệm Tổ trưởng dây chuyền bia lon.00-04-2025.pdf,[24] Phân Xưởng Sản Xuất Đông Mai,98.2025.QĐ-HCNS-Bổ nhiệm Tổ trưởng dây chuyền bia lon.00-04-2025.pdf,98.2025.QĐ-HCNS-Bổ nhiệm Tổ trưởng dây chuyền bia lon.00-04-2025.pdf,98,2025,,,,Hiệu lực,,Bổ nhiệm Tổ trưởng dây chuyền bia lon,,,,Tổ chức – Nhân sự,Quyết định,,Bổ nhiệm Tổ trưởng dây chuyền bia lon,HCNS,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/98.2025.QĐ-HCNS-Bổ nhiệm tổ trưởng dây chuyền bia lon.10-04-2025.pdf,[24] Phân Xưởng Sản Xuất Đông Mai,98.2025.QĐ-HCNS-Bổ nhiệm tổ trưởng dây chuyền bia lon.10-04-2025.pdf,98.2025.QĐ-HCNS-Bổ nhiệm tổ trưởng dây chuyền bia lon.10-04-2025.pdf,98,2025,2025-04-10,,,Hiệu lực,,Bổ nhiệm tổ trưởng dây chuyền bia lon,,,,Tổ chức – Nhân sự,Quyết định,,Bổ nhiệm tổ trưởng dây chuyền bia lon,HCNS,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV - Công nhân tổ lọc.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV - Công nhân tổ lọc.docx,MTCV - Công nhân tổ lọc.docx,,,,,,Hiệu lực,,Công nhân tổ lọc,,,,Tổ chức – Nhân sự,Khác,,Công nhân tổ lọc,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV - Tổ trưởng tổ lọc.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV - Tổ trưởng tổ lọc.docx,MTCV - Tổ trưởng tổ lọc.docx,,,,,,Hiệu lực,,Tổ trưởng tổ lọc,,,,Tổ chức – Nhân sự,Khác,,Tổ trưởng tổ lọc,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV -CN Phụ nấu.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV -CN Phụ nấu.docx,MTCV -CN Phụ nấu.docx,,,,,,Hiệu lực,,CN Phụ nấu,,,,Tổ chức – Nhân sự,Khác,,CN Phụ nấu,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV MT-Vệ sinh công nghiệp.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV MT-Vệ sinh công nghiệp.docx,MTCV MT-Vệ sinh công nghiệp.docx,,,,,,Hiệu lực,,Vệ sinh công nghiệp,,,,Tổ chức – Nhân sự,Khác,,Vệ sinh công nghiệp,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-CN Phụ nấu.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-CN Phụ nấu.docx,MTCV-CN Phụ nấu.docx,,,,,,Hiệu lực,,CN Phụ nấu,,,,Tổ chức – Nhân sự,Khác,,CN Phụ nấu,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-CN vận hành Công nghệ Lên men.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-CN vận hành Công nghệ Lên men.docx,MTCV-CN vận hành Công nghệ Lên men.docx,,,,,,Hiệu lực,,CN vận hành Công nghệ Lên men,,,,Tổ chức – Nhân sự,Khác,,CN vận hành Công nghệ Lên men,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-CN vận hành Nhà xay nghiền.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-CN vận hành Nhà xay nghiền.docx,MTCV-CN vận hành Nhà xay nghiền.docx,,,,,,Hiệu lực,,CN vận hành Nhà xay nghiền,,,,Tổ chức – Nhân sự,Khác,,CN vận hành Nhà xay nghiền,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-CN vận hành máy chiết.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-CN vận hành máy chiết.docx,MTCV-CN vận hành máy chiết.docx,,,,,,Hiệu lực,,CN vận hành máy chiết,,,,Tổ chức – Nhân sự,Khác,,CN vận hành máy chiết,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-CN vận hành xe nâng.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-CN vận hành xe nâng.docx,MTCV-CN vận hành xe nâng.docx,,,,,,Hiệu lực,,CN vận hành xe nâng,,,,Tổ chức – Nhân sự,Khác,,CN vận hành xe nâng,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
"data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-CN đóng gói-Vận chuyển, bốc xếp.docx",[24] Phân Xưởng Sản Xuất Đông Mai,"MTCV-CN đóng gói-Vận chuyển, bốc xếp.docx","MTCV-CN đóng gói-Vận chuyển, bốc xếp.docx",,,,,,Hiệu lực,,"Vận chuyển, bốc xếp",,,,Tổ chức – Nhân sự,Khác,,"Vận chuyển, bốc xếp",CN đóng gói,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-CN đóng gói-Vận hành máy gắp vỏ + máy rửa.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-CN đóng gói-Vận hành máy gắp vỏ + máy rửa.docx,MTCV-CN đóng gói-Vận hành máy gắp vỏ + máy rửa.docx,,,,,,Hiệu lực,,Vận hành máy gắp vỏ + máy rửa,,,,Tổ chức – Nhân sự,Khác,,Vận hành máy gắp vỏ + máy rửa,CN đóng gói,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-CN đóng gói-Vận hành máy rỡ lon+in phun lon.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-CN đóng gói-Vận hành máy rỡ lon+in phun lon.docx,MTCV-CN đóng gói-Vận hành máy rỡ lon+in phun lon.docx,,,,,,Hiệu lực,,Vận hành máy rỡ lon+in phun lon,,,,Tổ chức – Nhân sự,Khác,,Vận hành máy rỡ lon+in phun lon,CN đóng gói,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Công nhân nấu ăn.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Công nhân nấu ăn.docx,MTCV-Công nhân nấu ăn.docx,,,,,,Hiệu lực,,Công nhân nấu ăn,,,,Tổ chức – Nhân sự,Khác,,Công nhân nấu ăn,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Công nhân tổ lọc.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Công nhân tổ lọc.docx,MTCV-Công nhân tổ lọc.docx,,,,,,Hiệu lực,,Công nhân tổ lọc,,,,Tổ chức – Nhân sự,Khác,,Công nhân tổ lọc,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-DMB-Bản mô tả công việc Phân xưởng sản xuất Bia Đông mai.pdf,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-DMB-Bản mô tả công việc Phân xưởng sản xuất Bia Đông mai.pdf,MTCV-DMB-Bản mô tả công việc Phân xưởng sản xuất Bia Đông mai.pdf,,,,,,Hiệu lực,,Bản mô tả công việc Phân xưởng sản xuất Bia Đông mai,,,,Tổ chức – Nhân sự,Khác,,Bản mô tả công việc Phân xưởng sản xuất Bia Đông mai,DMB,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-KCS-Mô tả công việc phó phòng Kiểm soát chất lượng KCS.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-KCS-Mô tả công việc phó phòng Kiểm soát chất lượng KCS.docx,MTCV-KCS-Mô tả công việc phó phòng Kiểm soát chất lượng KCS.docx,,,,,,Hiệu lực,,Mô tả công việc phó phòng Kiểm soát chất lượng KCS,,,,Tổ chức – Nhân sự,Khác,,Mô tả công việc phó phòng Kiểm soát chất lượng KCS,KCS,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Mô tả công việc nhân viên KCS Hạ Long.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Mô tả công việc nhân viên KCS Hạ Long.docx,MTCV-Mô tả công việc nhân viên KCS Hạ Long.docx,,,,,,Hiệu lực,,Mô tả công việc nhân viên KCS Hạ Long,,,,Tổ chức – Nhân sự,Khác,,Mô tả công việc nhân viên KCS Hạ Long,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Phó BP Công nghệ (Lọc chính).docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Phó BP Công nghệ (Lọc chính).docx,MTCV-Phó BP Công nghệ (Lọc chính).docx,,,,,,Hiệu lực,,Phó BP Công nghệ (Lọc chính),,,,Tổ chức – Nhân sự,Khác,,Phó BP Công nghệ (Lọc chính),,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Phó Quản đốc.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Phó Quản đốc.docx,MTCV-Phó Quản đốc.docx,,,,,,Hiệu lực,,Phó Quản đốc,,,,Tổ chức – Nhân sự,Khác,,Phó Quản đốc,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Quản đốc.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Quản đốc.docx,MTCV-Quản đốc.docx,,,,,,Hiệu lực,,Quản đốc,,,,Tổ chức – Nhân sự,Khác,,Quản đốc,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Trưởng BP Công nghệ (Lọc chính).docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Trưởng BP Công nghệ (Lọc chính).docx,MTCV-Trưởng BP Công nghệ (Lọc chính).docx,,,,,,Hiệu lực,,Trưởng BP Công nghệ (Lọc chính),,,,Tổ chức – Nhân sự,Khác,,Trưởng BP Công nghệ (Lọc chính),,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Trưởng BP môi trường-đời sống.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Trưởng BP môi trường-đời sống.docx,MTCV-Trưởng BP môi trường-đời sống.docx,,,,,,Hiệu lực,,đời sống,,,,Tổ chức – Nhân sự,Khác,,đời sống,Trưởng BP môi trường,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Trưởng BP đóng gói.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Trưởng BP đóng gói.docx,MTCV-Trưởng BP đóng gói.docx,,,,,,Hiệu lực,,Trưởng BP đóng gói,,,,Tổ chức – Nhân sự,Khác,,Trưởng BP đóng gói,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Tổ trưởng CN lên men.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Tổ trưởng CN lên men.docx,MTCV-Tổ trưởng CN lên men.docx,,,,,,Hiệu lực,,Tổ trưởng CN lên men,,,,Tổ chức – Nhân sự,Khác,,Tổ trưởng CN lên men,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Tổ trưởng tổ lọc.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Tổ trưởng tổ lọc.docx,MTCV-Tổ trưởng tổ lọc.docx,,,,,,Hiệu lực,,Tổ trưởng tổ lọc,,,,Tổ chức – Nhân sự,Khác,,Tổ trưởng tổ lọc,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Tổ trưởng tổ đóng gói bia chai.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Tổ trưởng tổ đóng gói bia chai.docx,MTCV-Tổ trưởng tổ đóng gói bia chai.docx,,,,,,Hiệu lực,,Tổ trưởng tổ đóng gói bia chai,,,,Tổ chức – Nhân sự,Khác,,Tổ trưởng tổ đóng gói bia chai,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
"data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Tổ trưởng tổ đóng gói bia hơi, bia tươi.docx",[24] Phân Xưởng Sản Xuất Đông Mai,"MTCV-Tổ trưởng tổ đóng gói bia hơi, bia tươi.docx","MTCV-Tổ trưởng tổ đóng gói bia hơi, bia tươi.docx",,,,,,Hiệu lực,,"Tổ trưởng tổ đóng gói bia hơi, bia tươi",,,,Tổ chức – Nhân sự,Khác,,"Tổ trưởng tổ đóng gói bia hơi, bia tươi",,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/03. Tổ chức – Nhân sự/MTCV-Tổ trưởng tổ đóng gói bia lon.docx,[24] Phân Xưởng Sản Xuất Đông Mai,MTCV-Tổ trưởng tổ đóng gói bia lon.docx,MTCV-Tổ trưởng tổ đóng gói bia lon.docx,,,,,,Hiệu lực,,Tổ trưởng tổ đóng gói bia lon,,,,Tổ chức – Nhân sự,Khác,,Tổ trưởng tổ đóng gói bia lon,,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/04. Điều hành – Tác nghiệp/37.2026.QĐ-HCNS-Bồi dưỡng bằng hiện vật đối với công nhân làm việc tại khu vực nhà lạnh-nén khí CO2.16-01-2026.pdf,[24] Phân Xưởng Sản Xuất Đông Mai,37.2026.QĐ-HCNS-Bồi dưỡng bằng hiện vật đối với công nhân làm việc tại khu vực nhà lạnh-nén khí CO2.16-01-2026.pdf,37.2026.QĐ-HCNS-Bồi dưỡng bằng hiện vật đối với công nhân làm việc tại khu vực nhà lạnh-nén khí CO2.16-01-2026.pdf,37,2026,2026-01-16,,,Hiệu lực,,Bồi dưỡng bằng hiện vật đối với công nhân làm việc tại khu vực nhà lạnh-nén khí CO2,,,,Điều hành – Tác nghiệp,Quyết định,,Bồi dưỡng bằng hiện vật đối với công nhân làm việc tại khu vực nhà lạnh-nén khí CO2,HCNS,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/06. Hết hiệu lực/24.1.2024.QyĐ-DMB-Quy định về CNNV Bộ phận Công nghệ.02-01-2024.docx,[99] Archive,24.1.2024.QyĐ-DMB-Quy định về CNNV Bộ phận Công nghệ.02-01-2024.docx,24.1.2024.QyĐ-DMB-Quy định về CNNV Bộ phận Công nghệ.02-01-2024.docx,,,2024-01-02,,,Hết hiệu lực,,Quy định về CNNV Bộ phận Công nghệ,,,,Hết hiệu lực,Khác,Quy định,về CNNV Bộ phận Công nghệ,DMB,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
"data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/06. Hết hiệu lực/24.3.2024.QyĐ-DMB-Quy định về CNVV bộ phận Môi trường ,đời sống.01-02-2024.docx",[99] Archive,"24.3.2024.QyĐ-DMB-Quy định về CNVV bộ phận Môi trường ,đời sống.01-02-2024.docx","24.3.2024.QyĐ-DMB-Quy định về CNVV bộ phận Môi trường ,đời sống.01-02-2024.docx",,,2024-02-01,,,Hết hiệu lực,,"Quy định về CNVV bộ phận Môi trường ,đời sống",,,,Hết hiệu lực,Khác,Quy định,"về CNVV bộ phận Môi trường ,đời sống",DMB,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/06. Hết hiệu lực/62.QĐ-HCNS-Quy định về CNNV của bộ phận Công nghệ 02-1-2024.pdf,[99] Archive,62.QĐ-HCNS-Quy định về CNNV của bộ phận Công nghệ 02-1-2024.pdf,62.QĐ-HCNS-Quy định về CNNV của bộ phận Công nghệ 02-1-2024.pdf,,,2024-01-02,,,Hết hiệu lực,,Quy định về CNNV của bộ phận Công nghệ,,,,Hết hiệu lực,Khác,Quy định,về CNNV của bộ phận Công nghệ,HCNS,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
data/[24] PXĐM - Phân xưởng Sản xuất Đông Mai/06. Hết hiệu lực/64.2024.QĐ-HCNS-Quy định về CNNV của Tổ lọc.02-01-2024.docx,[99] Archive,64.2024.QĐ-HCNS-Quy định về CNNV của Tổ lọc.02-01-2024.docx,64.2024.QĐ-HCNS-Quy định về CNNV của Tổ lọc.02-01-2024.docx,64,2024,2024-01-02,,,Hết hiệu lực,,Quy định về CNNV của Tổ lọc,,,,Hết hiệu lực,Quyết định,Quy định,về CNNV của Tổ lọc,HCNS,[24] PXĐM - Phân xưởng Sản xuất Đông Mai,ParsedFromFolder,High,,,,,,
